ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,578,662,161,0,nan,nan,10,13137,225.0,311.0,1.0,1.0825291201353058,0.71833828468912309,1.0,0.68593358395989978,0.67205514798256849,155.93291147827415,155.24174696260025,50.159744815937813,18.686812285238155,16.552945357246848,116.2486603844734,108.48158723241848,-64.441132434741618,495.62199999999854,0.93097583445538945,1.4647135152481496,47.303624199703336,0.0033875028602778912,0.00016784924082458019,1.4034551428678554,0.0045929658226668835,0.0046540019102394581,0.0034626797050783678,0.0036007934992542691,0.0035553521011024714,0.0032349126413464546,0.0032349126413464546,0.00025707120253229334,0.00025681129532769157,0.0037232013419270515,216.87051526634846,320.81510490551005,0.0,217.92471644972215,319.88863515262238,179.0,365.0,0.0,1,20.484834862438547,3.0372711395006493,11.0,38.614348562473097,1,11.0,0.53049800462894492,10.0,1,2.8755994519296735,0.97772376820108775
14,1,0,nan,monochrome,nan,nan,13,nan,0,0,nan,1,1,578,662,161,0,nan,nan,13,14044,219.0,322.0,1.0,1.0908627865865406,0.73716279012473651,1.0,0.68721863378351933,0.70651048034213215,163.35606906582063,160.60199251565965,51.884487084291386,19.253502180538526,17.11724276862369,111.33933873555983,110.38217759202291,-62.406623195721835,499.79399999999845,0.94457896152811427,1.4822613906580955,50.743007737677544,0.0034027618821710348,0.00018310826271772385,1.3899351168909524,0.0043793395161628723,0.0045471885241568089,0.0034551547567787774,0.0036131449542635675,0.0035858701448887587,0.0032501716632395983,0.0032349126413464546,0.00020037683642616265,0.00023864228267557987,0.0037689784076064825,218.47003292107252,319.95064816644356,0.0,219.56201936770151,319.09071489604099,183.0,367.0,0.0,1,0.0,0.0,nan,0.0,2,1.0,nan,0.0,0,0.0,0.0
15,1,0,nan,monochrome,nan,nan,14,nan,0,0,nan,1,1,578,662,161,0,nan,nan,14,14142,218.0,324.0,1.0,1.0809723503514637,0.71324991518525271,1.0,0.68760635970243589,0.69485401021876469,161.27191873437224,159.92810884894499,53.814496188294839,19.541842779422026,17.204650534085253,114.1705487469664,113.03706954270757,-60.685792217073981,505.72399999999845,0.94110600918346976,1.4983291388489306,51.229251757962629,0.0034027618821710348,0.0001983672846108675,1.3963685559557437,0.0047302967868745327,0.0047302967868745327,0.0034523712876703468,0.0036224898711612664,0.0036011291667819023,0.0032654306851327419,0.003219653619453311,0.00020818732640737222,0.00024960066075540666,0.0037689784076064825,217.9891974972804,321.86955662933144,0.0,219.10847122047801,321.03464856455946,177.0,367.0,0.0,1,1.9961422868747463,1.9961422868747463,nan,1.9961422868747463,2,2.0,1.0,14.0,1,-0.45354814722350056,1.9439336685184685
16,1,0,nan,monochrome,nan,nan,15,nan,0,0,nan,1,1,578,662,161,0,nan,nan,15,14724,219.0,319.0,1.0,1.0892645242212182,0.7294244478320937,1.0,0.67827529021558874,0.69038725466691842,166.49177325476029,163.78339354159201,53.535035257296691,19.709094137221609,17.4928556845359,115.73800026733809,113.89059257256366,-60.904399487509465,517.69199999999842,0.94113135186960739,1.5262836669571698,53.206042742356658,0.0034027618821710348,0.00018310826271772385,1.3064052546694134,0.0045014116913080215,0.0045624477788805962,0.003453130468228891,0.0036135590017900474,0.0036011291667819023,0.0032654306851327419,0.0032349126413464546,0.00021546412170531774,0.00023311717602416131,0.0037689784076064825,218.0303587870695,320.03834460275931,0.0,219.06608258625374,319.24212170605813,232.0,297.0,0.0,1,0.51853381115635611,1.7930279793578392,nan,3.7891702662325857,2,3.0,0.13684626837102062,15.0,1,-0.042388634224266752,-1.7925268585013328
17,1,0,nan,monochrome,nan,nan,16,nan,0,0,nan,1,1,578,662,161,0,nan,nan,16,14648,227.0,316.0,1.0,1.0914248634073838,0.73458232661145184,1.0,0.68320895522388059,0.68481685003293324,166.6554163523715,164.51443705644803,52.32590180780452,19.631984292345038,17.4928556845359,114.3685609342585,113.07896126438487,-60.242690377508872,518.44999999999845,0.94919647485743897,1.5336232569534332,53.062409591395408,0.0034180209040641785,0.00018310826271772385,1.3740746041416143,0.0043793395161628723,0.0045777065679430962,0.0034463443976481645,0.003622502020166262,0.0036011291667819023,0.0032501716632395983,0.0032043945975601673,0.00018295791007810798,0.00022774752504609497,0.0037842374294996262,218.47897627924462,320.68588381533584,0.0,219.59735117422173,319.88756144183509,177.0,362.0,0.0,1,0.7976294591450126,0.835965767888453,nan,4.6251360341210388,2,4.0,0.17245535120711195,16.0,1,0.53126858796798615,0.64543973577696079
18,1,0,nan,monochrome,nan,nan,17,nan,0,0,nan,1,1,578,662,161,0,nan,nan,17,14348,228.0,318.0,1.0,1.0827134259088211,0.71503542526644492,1.0,0.68884728023428876,0.64237282607830382,162.71131350565227,161.14899937635357,51.078371156488537,19.278312723494299,17.088007490635061,117.25737236338423,113.74956268047065,-61.32569961263777,529.79399999999862,0.94088330764943129,1.5712062276434153,52.159456998342648,0.0034180209040641785,0.00018310826271772385,1.4018515721297549,0.0045166704803705215,0.0045471885241568089,0.0034684464186388857,0.0036353120294356461,0.003616388188675046,0.0032043945975601673,0.0032043945975601673,0.00020638408084360559,0.00023094017593366971,0.0037994964513927698,219.03067682499037,319.43762904177544,0.0,220.18580986897129,318.64336492890993,175.0,363.0,0.0,1,0.7676174715094527,1.3763388384411299,nan,6.0014748725621683,2,5.0,0.12790480470373761,17.0,1,0.58845869474956203,-1.2441965129251571
19,1,0,nan,monochrome,nan,nan,18,nan,0,0,nan,1,1,578,662,161,0,nan,nan,18,15396,220.0,320.0,1.0,1.0835067983442217,0.71198986168056788,1.0,0.67883597883597879,0.66773556187120231,168.36121483883898,169.28378540191025,55.317266743757322,20.119235737562189,18.0,128.02481968526862,118.22151838141599,-59.532554075650431,538.27799999999854,0.92576891855326038,1.597299154382199,55.83189156325534,0.0034180209040641785,0.00018310826271772385,1.3633373760690044,0.004364080261439085,0.0045777065679430962,0.003435051944907955,0.0036263894234382526,0.003616388188675046,0.0032654306851327419,0.0032501716632395983,0.00016342156821505971,0.00022111301155532624,0.0037842374294996262,217.09212023100082,319.84856535278118,0.0,218.2121979734996,319.07131722525332,178.0,361.0,0.0,1,1.3499607645695397,2.0194769327459388,nan,8.0209518053081066,2,6.0,0.16830431067746379,18.0,1,-1.9736118954716915,0.42795229634339194
20,1,0,nan,monochrome,nan,nan,19,nan,0,0,nan,1,1,578,662,161,0,nan,nan,19,15187,222.0,320.0,1.0,1.0559833635256686,0.62881189529441883,1.0,0.66289829768659969,0.65588996760163298,159.23986922383537,158.97798589741913,56.938563381947034,20.255282967090501,17.804493814764857,132.27917631964934,123.81814791004773,-55.456119723484107,539.41799999999841,0.9248241634442651,1.5887846203986555,55.271214060485363,0.0034180209040641785,0.00018310826271772385,1.3649268816015061,0.0043793395161628723,0.0045929658226668835,0.0034463874629038081,0.003639376707742501,0.0036316472105681896,0.0032654306851327419,0.0032349126413464546,0.00016744983220533103,0.00022837736501501025,0.0037842374294996262,218.08861707430262,318.12539845404302,0.0,219.26977019819583,317.44136432475142,175.0,357.0,0.0,1,1.6750423529242489,1.9429887977812708,nan,9.9639406030893767,2,7.0,0.16811043136938134,19.0,1,1.05757222469623,-1.6299529005019053
21,1,0,nan,monochrome,nan,nan,20,nan,0,0,nan,1,1,578,662,161,0,nan,nan,20,15219,219.0,321.0,1.0,1.0482106477238442,0.58182306868949285,1.0,0.68130539887187747,0.62148789544917415,156.07778320502456,155.93909067324972,56.727418414731339,20.156778228768033,17.720045146669349,139.2600585039491,126.94046245853208,-51.890822118100779,554.72999999999843,0.9140266058076334,1.6302433828823268,55.461921340320259,0.0034180209040641785,0.0001983672846108675,1.4328215327273364,0.0042420080862939358,0.0046692606993019581,0.0034612386048457045,0.0036442552953755347,0.0036469062324613333,0.0032654306851327419,0.003219653619453311,0.00017698510165487072,0.00023180232269067437,0.0037994964513927698,216.12337386397417,318.90860370659908,0.0,217.32098035350549,318.12201852946976,166.0,352.0,0.0,1,2.4414398443862959,2.0642364218201719,nan,12.028177024909549,2,8.0,0.20297671370567938,20.0,1,-1.9487898446903387,0.68065420471833704
22,1,0,nan,monochrome,nan,nan,21,nan,0,0,nan,1,1,578,662,161,0,nan,nan,21,15207,223.0,319.0,1.0,1.0607823290850098,0.60475272121037571,1.0,0.64573248407643313,0.64391750570891015,158.24940718475059,161.68178623456632,57.245087125446844,20.173208558139347,17.804493814764857,129.64504636225979,126.03193277507717,-51.078017425597317,544.76799999999821,0.93237277743715496,1.5666742965113372,55.511360585223883,0.0034180209040641785,0.0001983672846108675,1.5045867652683036,0.0040894178673624992,0.0046234838664531708,0.0034508244416549278,0.0036503820993768581,0.0036469062324613333,0.0032501716632395983,0.0032349126413464546,0.00015286526863966902,0.00023377746304870998,0.0038147554732859135,213.31756037792456,321.60601823343632,0.0,214.60643124876702,320.82974945748668,165.0,353.0,0.0,1,5.2518658408633447,3.8341340118175098,nan,15.862311036727059,2,9.0,0.33109083718654564,21.0,1,-2.7145491047384667,2.7077309280169288
