ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,693,564,161,0,nan,nan,10,10992,175.0,246.0,1.0,1.0495349357835757,0.64177668013737743,1.0,0.71376623376623372,0.8297944301123823,135.77379385753144,139.29106216839614,51.923019942988681,18.672914051647378,16.703185795666727,106.84354164812515,104.12377906002808,86.08592648116317,407.9979999999988,0.97902471609886443,1.1637445637024939,38.529198158998042,0.0033722438383847475,0.00010681315325200558,0.65680257639048689,0.0037689784076064825,0.0042114900425076485,0.0033928412935932766,0.0035052036170849748,0.0035095750354230404,0.003219653619453311,0.0031891355756670237,0.000101685341384401,0.00015551794234395082,0.0035858701448887587,177.17953862303193,253.98244955390157,0.0,177.70414847161572,254.37763828238718,182.0,222.0,0.0,1,23.348323865339406,2.6154594375809803,nan,113.16538986296665,1,11,0.20632035902153631,10.0,1,-1.2524797835335448,2.2960667371553427
12,1,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,693,564,161,0,nan,nan,11,11013,174.0,248.0,1.0,1.0356789526821248,0.614888915604338,1.0,0.73749414049420747,0.84821819625870509,133.59046987304473,136.444127759314,52.952809179494906,19.042332402977749,17.0,107.78116944905022,105.35127927453962,77.368588939284464,403.9279999999988,0.98015307938768226,1.1526665138080716,38.930418889271095,0.0033722438383847475,0.00012207217514514923,0.69861950714345933,0.0037232013419270515,0.0042725261300802231,0.0033901956288472693,0.003534951320191691,0.0035400930792093277,0.003219653619453311,0.0032043945975601673,9.6978722397117635e-05,0.00017235132087660678,0.0036469062324613333,174.77442328289214,254.36689024577078,0.0,175.37101607191502,254.73040951602653,179.0,225.0,0.0,1,22.606597789708442,2.3596513169993107,nan,115.52504117996595,1,12,0.19568569341162734,11.0,1,-2.3331323997007019,0.35277123363934493
13,1,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,693,564,161,0,nan,nan,12,11092,175.0,252.0,1.0,1.0352395608204306,0.59199619217381172,1.0,0.71649118274013301,0.84460638036436153,132.9127997676882,136.7186892857008,53.600373133029585,18.986173846412271,16.970562748477139,108.64886052727418,107.11984284384809,74.036977402221453,406.2399999999987,0.97752709967392259,1.1567254136316478,39.590127462288365,0.0033875028602778912,0.00015259021893143654,0.73787972753324793,0.0037079423200339079,0.0044556343927979469,0.0034021335695048464,0.0035692505826080386,0.003570611122995615,0.0032349126413464546,0.00317387655377388,0.00010121495040335078,0.00019731075760274046,0.0037079423200339079,173.91237634514781,257.14061415499356,0.0,174.57726289217453,257.46060223584567,176.0,230.0,0.0,1,24.842828415174843,2.8432369577123877,nan,118.36827813767835,1,13,0.209877416534515,12.0,1,-0.79375317974049153,2.7301927198191436
14,1,0,nan,monochrome,nan,nan,13,nan,0,0,nan,1,1,693,564,161,0,nan,nan,13,11313,173.0,254.0,1.0,1.0273360431575169,0.54163593408766664,1.0,0.69392136416610439,0.8407454791718435,131.46101347595737,136.2974687952788,53.535035257296691,19.127752750312698,17.0,109.52043499244263,110.50786031156395,73.169307124228141,411.20799999999861,0.97324501032346888,1.1610437168274075,40.767315261764452,0.0033875028602778912,0.00018310826271772385,0.80767483213797575,0.0038300144951790571,0.0044403756037354469,0.003414834461257081,0.0036035813013139267,0.0036011291667819023,0.003219653619453311,0.0031891355756670237,0.00012336729642179229,0.00021766121385511153,0.0037689784076064825,174.77016535849083,259.43857694965504,0.0,175.50623176876161,259.77105984265887,181.0,239.0,0.0,1,27.331603053000311,2.4902203771048952,nan,120.85849851478324,1,14,0.22614547912538521,13.0,1,0.92896887658707783,2.3104576068132019
15,1,0,nan,monochrome,nan,nan,14,nan,0,0,nan,1,1,693,564,161,0,nan,nan,14,11517,177.0,259.0,1.0,1.0308784333580698,0.58503052616633833,1.0,0.71427685437856614,0.86182292041031383,134.81329341976806,139.04315876734103,54.451813560247928,19.473865137770698,17.464249196572979,110.19689862639952,109.33510059071739,74.172552295307682,409.79399999999873,0.98025363860754133,1.1582665748428553,41.73861311096698,0.0033875028602778912,0.00021362630650401115,1.0040223499052667,0.0038605325389653444,0.0045471885241568089,0.0034167155600084227,0.0036240872719429523,0.0036011291667819023,0.0032043945975601673,0.0032043945975601673,0.00011729323109398106,0.00023967110485174274,0.0038147554732859135,174.90365546015727,263.06943336472762,0.0,175.80698098463142,263.50768429278457,177.0,235.0,0.0,1,30.961099809923446,3.7487080937469006,nan,124.60720660853013,1,15,0.24846957613929826,14.0,1,0.30074921586981418,3.7366244501257029
16,1,0,nan,monochrome,nan,nan,15,nan,0,0,nan,1,1,693,564,161,0,nan,nan,15,11874,168.0,256.0,1.0,1.0322431583421443,0.57604388713309773,1.0,0.67435256701499313,0.80247828559163581,136.54669665621296,142.63590010933433,54.451813560247928,19.568945418674442,17.464249196572979,110.77242783847778,111.61583237294001,59.076505452369531,431.20799999999849,0.96776559762011483,1.2146028836723417,43.349416638724506,0.0033875028602778912,0.00022888532839715481,1.3117791333325381,0.0038300144951790571,0.0046540019102394581,0.0034214165737249062,0.0036507846251241792,0.003616388188675046,0.003219653619453311,0.003219653619453311,0.00012420120826999402,0.00027323704057474085,0.0038757915608584881,171.37749980923522,262.40022535965369,0.0,172.63365336028298,262.77817079332999,166.0,232.0,0.0,1,29.409528180287698,3.2561016810504277,nan,127.86330828958056,1,16,0.23000756490424898,15.0,1,-3.1733276243484454,-0.72951349945458333
17,1,0,nan,monochrome,nan,nan,16,nan,0,0,nan,1,1,693,564,161,0,nan,nan,16,12255,176.0,262.0,1.0,1.0186817723930157,0.47587810831811872,1.0,0.70593317972350234,0.85314590874040874,133.64898412868496,139.43457247038842,56.938563381947034,20.124913294049726,17.888543819998318,117.91119022589758,117.54578411569069,73.453918041616234,424.86399999999861,0.97797462293512072,1.2127412830013782,45.113649543607607,0.0034027618821710348,0.00024414435029029846,1.2393429635939699,0.0039063096046447754,0.0048218509182333946,0.0034452877357993698,0.0036812443528035583,0.0036469062324613333,0.0032501716632395983,0.00317387655377388,0.00014482151183491996,0.00028780187392968742,0.0039063096046447754,175.01576505465127,265.15288900870115,0.0,176.21354549163607,265.47115463076295,175.0,241.0,0.0,1,32.954126966525465,4.4797086535620751,nan,132.34301694314263,1,17,0.24900540827691164,16.0,1,3.5798921313530911,2.692983837432962
18,1,0,nan,monochrome,nan,nan,17,nan,0,0,nan,1,1,693,564,161,0,nan,nan,17,12377,177.0,268.0,1.0,1.0171537499087633,0.46256362674513846,1.0,0.70033384258473375,0.8620529471280356,133.74112455976081,136.7186892857008,56.080299571239813,20.262475830522586,18.027756377319946,114.99667721121077,118.57302041135746,60.137495008888514,424.76199999999852,0.97787785415185269,1.1928892955183983,45.908476791344583,0.0034180209040641785,0.00025940337218344212,1.0499333187136792,0.0039063096046447754,0.0051728086546063423,0.0034180209040641785,0.0037091764394719708,0.0036774242762476206,0.0032501716632395983,0.0032043945975601673,0.00012608336131759751,0.00030343749018069257,0.00395208690315485,173.29134690797747,270.19383817515779,0.0,174.28504484123778,270.5328431768603,178.0,245.0,0.0,1,37.337571882534625,5.4166230897377083,nan,137.75964003288033,1,18,0.2710341858734745,17.0,1,-1.9285006503982913,5.0616885460973435
19,1,0,nan,monochrome,nan,nan,18,nan,0,0,nan,1,1,693,564,161,0,nan,nan,18,12439,170.0,266.0,1.0,1.0089086766071527,0.44816178256185046,1.0,0.73603550295857989,0.86512429557035841,133.04372188439848,135.07405376311175,57.56735185849702,20.674988329457992,18.357559750685819,115.60549166441142,118.93476365009725,40.960490211805656,425.06799999999868,0.98250464041704544,1.2329747460316867,46.554696436505765,0.0034332799259573221,0.00028992141596972942,1.3295239980867648,0.0038757915608584881,0.0048065921291708946,0.0034440635364013593,0.0037426397971304579,0.0037232013419270515,0.003219653619453311,0.00317387655377388,0.00014859136896949957,0.00032291266792676551,0.0040131229907274246,172.92948835810301,268.64552096738021,0.0,174.2502612750221,268.79781332904577,176.0,244.0,0.0,1,35.638412371039543,1.7353784801264516,nan,139.49501851300678,1,19,0.25548161325715407,18.0,1,-0.034783566215679684,-1.7350298478145305
20,1,0,nan,monochrome,nan,nan,19,nan,0,0,nan,1,1,693,564,161,0,nan,nan,19,13282,174.0,269.0,1.0,1.0074823953632279,0.37694938400214234,1.0,0.71814003784806701,0.87329448129517906,135.18786917166094,136.7186892857008,60.373835392494321,21.398300756914391,18.973665961010276,122.01914657604986,125.2155817778401,47.307262594223872,437.17599999999851,0.98407053419278345,1.2373998623806983,49.966094985837117,0.0034332799259573221,0.00030518043786287308,1.3801894250436764,0.0039368276484310627,0.00476081483066082,0.0034372218399463844,0.003761940595229417,0.0037232013419270515,0.003219653619453311,0.0031891355756670237,0.00014178710503420534,0.00034276407928754312,0.0040436410345137119,174.18163583078913,271.63227245433217,0.0,175.5136274657431,271.99382623098933,186.0,248.0,0.0,1,39.041319788222943,3.4366542743264992,nan,142.93167278733327,1,20,0.27314673526778188,19.0,1,1.2633661907210012,3.1960129019435612
21,1,0,nan,monochrome,nan,nan,20,nan,0,0,nan,1,1,693,564,161,0,nan,nan,20,13843,177.0,271.0,1.0,1.0123389904862201,0.46984648953991065,1.0,0.7218919482686692,0.88075841598218418,141.36835312147039,141.66156853571826,60.464865831323898,21.777966836170709,19.235384061671343,120.91525958289962,124.79265058015088,52.075680583556206,444.41799999999841,0.98400625533124797,1.2629434652626514,52.230716995429248,0.0034332799259573221,0.00032043945975601673,1.5772857815066101,0.0040894178673624992,0.0048981462605297565,0.0034412628481271155,0.0037730778729631763,0.0037232013419270515,0.0032349126413464546,0.0032043945975601673,0.00014698563281596361,0.00035312345823119301,0.0040741590782999992,173.50839178054352,272.62171018642454,0.0,174.9251607310554,273.31496062992125,180.0,240.0,0.0,1,40.19232817906741,1.4462673327829825,nan,144.37794012011625,1,21,0.27838275117119082,20.0,1,-0.5884667346876995,1.3211343989319175
22,1,0,nan,monochrome,nan,nan,21,nan,0,0,nan,1,1,693,564,161,0,nan,nan,21,13867,179.0,276.0,1.0,1.0091025340689015,0.4638220381255061,1.0,0.74545747769057091,0.88147598288431994,141.04181089157385,141.28694207179942,61.611687202997452,21.956439142474622,19.416487838947599,124.15247817839899,124.95294482325417,25.829046120732254,444.62199999999848,0.98469731936800997,1.2849774926435202,52.866316360654309,0.0034485389478504658,0.00033569848164916039,1.6122235774043485,0.0039063096046447754,0.0048828870058059692,0.0034449798730389284,0.0038123830937228176,0.0037842374294996262,0.0031891355756670237,0.0031891355756670237,0.00014667192062099054,0.00037052447483963799,0.0041199359111487865,173.87064500869545,274.7400898728373,0.0,175.47010889161319,274.942525420062,179.0,250.0,0.0,1,41.900023838772583,1.7163728160866552,nan,146.0943129362029,1,22,0.28680119709430213,21.0,1,0.54494816055779438,1.6275647901407524
23,1,0,nan,monochrome,nan,nan,22,nan,0,0,nan,1,1,693,564,161,0,nan,nan,22,14157,178.0,276.0,1.0,1.0047417651338577,0.3807550989553094,1.0,0.75463752665245198,0.88953280332163975,139.4851130400917,140.29255147726127,63.631753079732135,22.310904890709153,19.697715603592208,128.28094168659661,128.97852504500665,30.164003820269425,447.20799999999855,0.9864817782732912,1.302449073176831,54.436256177490577,0.0034943160135298967,0.00032043945975601673,1.5207253141981167,0.0041199359111487865,0.0048065921291708946,0.00346396030100221,0.0038451830315385021,0.0038605325389653444,0.0032349126413464546,0.003219653619453311,0.0001681551009283998,0.00036701719880511259,0.0041657132096588612,175.18026238139078,276.62449151421765,0.0,176.69760542487816,276.72585999858728,191.0,262.0,0.0,1,43.919208089254951,2.1649549552222722,nan,148.25926789142517,1,23,0.29623246299461253,22.0,1,1.2274965332649685,1.7833345785252845
24,1,0,nan,monochrome,nan,nan,23,nan,0,0,nan,1,1,693,564,161,0,nan,nan,23,15287,175.0,273.0,1.0,1.006090528603059,0.42052439030917976,1.0,0.75873535834822314,0.89120152242740036,146.30037667010993,147.220922426128,65.969690009882569,23.187560188464619,20.518284528683193,131.46394650537931,132.73558624658583,28.729212550939106,464.27799999999843,0.98657631494030329,1.3512626842129976,58.796262366697192,0.0034943160135298967,0.00030518043786287308,1.673003464930922,0.0040131229907274246,0.0048676282167434692,0.0034559147933836253,0.0038461609450315425,0.0038757915608584881,0.003219653619453311,0.0032043945975601673,0.00015991074661041125,0.0003650386567033713,0.0041504539549350739,174.33809378373272,274.38176292590424,0.0,175.99509387060903,274.61261202328774,183.0,253.0,0.0,1,41.699411835791089,2.226957451095386,nan,150.48622534252056,1,24,0.27709786554137678,23.0,1,-0.7025115542691367,-2.1132479752995437
25,1,0,nan,monochrome,nan,nan,24,nan,0,0,nan,1,1,693,564,161,0,nan,nan,24,16103,183.0,276.0,1.0,1.0091085269772078,0.45235286972946431,1.0,0.7468923933209648,0.88193865263836579,151.53552939513386,154.57360706149029,67.029844099475568,23.606130933706741,20.880613017821101,135.95293303198721,135.14530173955174,14.601241913957942,479.00399999999826,0.98528466974638229,1.3953765165060759,62.145510946866125,0.0035400930792093277,0.00027466239407658577,1.669646580425437,0.0040436410345137119,0.0048676282167434692,0.0034710858619554125,0.0038592505090272698,0.0039063096046447754,0.0032043945975601673,0.0031891355756670237,0.00017336313939848638,0.00035407981950510872,0.0041504539549350739,176.10796785196337,274.39602313639983,0.0,177.74489225610134,274.72495808234493,192.0,268.0,0.0,1,42.255302280890774,1.7534012737696933,nan,152.23962661629025,1,25,0.27755784233097486,24.0,1,1.749798385492312,0.11234605905718809
26,1,0,nan,monochrome,nan,nan,25,nan,0,0,nan,1,1,693,564,161,0,nan,nan,25,16707,185.0,283.0,1.0,1.0105772520747549,0.47900670621955332,1.0,0.74372329059829057,0.85909813002353363,155.54066740881308,157.50872991678906,67.052218456960844,23.814867379726774,21.023796041628639,137.41781763575489,136.5353463346631,23.43483855045174,494.34799999999825,0.97907876230661017,1.4537270166911185,64.736172526609153,0.003570611122995615,0.00024414458312094212,1.627199304371697,0.0040741590782999992,0.0049439230933785439,0.0034778158294045897,0.0038747933516854703,0.00395208690315485,0.0032043945975601673,0.0031891355756670237,0.00017234748843686273,0.00034680895624223789,0.0041504539549350739,178.43981139210146,279.60155754905384,0.0,180.0422577362782,279.8842999940145,206.0,264.0,0.0,1,47.853766033025039,5.6477160968854037,nan,157.88734271317566,1,26,0.30308804499900965,25.0,1,2.2973654801768646,5.1593419116695713
