ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,336,533,161,0,nan,nan,10,9732,164.0,84.0,1.0,1.0494076070404537,0.50500086548109024,1.0,0.67219229175300454,0.70822907494464682,121.87740803609425,127.34991166074674,44.944410108488462,16.203033472953944,14.317821063276353,103.94924450181435,105.19468661567112,-4.603527269649021,415.54599999999891,0.92942412377041339,1.2084382388275117,33.018234523478895,0.0033569848164916039,3.0518043786287308e-05,0.13198638367972179,0.003570611122995615,0.0036469062324613333,0.0033849810611414895,0.0033927491290052297,0.0033875028602778912,0.0032501716632395983,0.0032349126413464546,5.6963938868981037e-05,5.2484426471287248e-05,0.0034332799259573221,166.62402615708112,90.614092474062431,0.0,166.75585696670777,90.607685984381419,121.0,117.0,0.0,1,6.5899169640445496,1.3518682136332454,nan,34.611733752298122,1,11,0.19039545985202194,10.0,1,0.87224675601083845,1.0328277996164275
12,1,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,336,533,161,0,nan,nan,11,9607,162.0,86.0,1.0,1.0504201814806406,0.53142092693426746,1.0,0.69239639639639639,0.68227584814133324,122.11300029765322,125.57467897629681,45.276925690687087,16.165540565231286,14.142135623730951,102.76315143407592,103.44288754568514,-4.7446272871421771,420.64799999999889,0.92312866339963484,1.2317540242802352,32.663157084025443,0.0033569848164916039,3.0518043786287308e-05,0.17259463345808393,0.0035553521011024714,0.003616388188675046,0.0033839396271435032,0.0033999330783829958,0.0034027618821710348,0.0032806897070258856,0.00317387655377388,5.4144966834967401e-05,5.5589928558325146e-05,0.0034332799259573221,165.14417167309796,91.777962514832424,0.0,165.31622775059853,91.76433850317477,124.0,123.0,0.0,1,7.7739199475063199,1.8467206960193803,nan,36.458454448317504,1,12,0.21322681021836551,11.0,1,-1.439629216109239,1.1566525187933507
13,1,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,336,533,161,0,nan,nan,12,9370,162.0,86.0,1.0,1.0453930734905617,0.57346115293635169,1.0,0.67468317972350234,0.65797155713300615,121.97034205285732,123.62847568420473,44.598206241955516,16.151487825878426,14.142135623730951,102.59197403163884,99.922099289298245,-13.557818284312683,423.02999999999884,0.92120139605761209,1.2187838556710631,31.908552674343809,0.0033722438383847475,3.0518043786287308e-05,0.19100481140009823,0.003524834057316184,0.003616388188675046,0.0033855107101973974,0.0034053951626834373,0.0034027618821710348,0.0032501716632395983,0.0032043945975601673,5.2112432319589285e-05,5.5925648849505494e-05,0.0034485389478504658,162.34154597018735,92.056807166661798,0.0,162.53255069370331,92.056990394877275,115.0,103.0,0.0,1,8.8159672301811138,2.7990182362396032,nan,39.257472684557108,1,13,0.22456787529394603,12.0,1,-2.7836770568952147,0.29265189170250494
14,1,0,nan,monochrome,nan,nan,13,nan,0,0,nan,1,1,336,533,161,0,nan,nan,13,9575,164.0,84.0,1.0,1.0372607462587635,0.52579423355775146,1.0,0.6996711728169529,0.67137618547663713,120.93501191604662,125.0,45.541190146942803,16.545455718093447,14.560219778561036,107.20905040063025,102.86874743375988,-26.649340273851454,423.3419999999989,0.92458478176902292,1.2178988324012607,32.716548401629552,0.0033722438383847475,4.5777065679430962e-05,0.22621670881389355,0.0035400930792093277,0.0036621652543544769,0.0033924758562709212,0.0034168718957315459,0.0034180209040641785,0.0032654306851327419,0.0032043945975601673,5.2010706223421321e-05,6.1277981375360739e-05,0.0034637979697436094,160.02672476154098,91.121754842055722,0.0,160.24919060052218,91.080731070496086,128.0,119.0,0.0,1,9.2192781089497888,2.4833073880559686,nan,41.740780072613077,1,14,0.22086980868378003,13.0,1,-2.2833600931811304,-0.97625932438118923
15,1,0,nan,monochrome,nan,nan,14,nan,0,0,nan,1,1,336,533,161,0,nan,nan,14,9518,155.0,89.0,1.0,1.0386773560181866,0.56747469275687468,1.0,0.68435432844406097,0.64050527264431578,122.2842472999953,127.58134659894448,46.227697325304881,16.243026175266934,14.212670403551895,103.25908220337161,100.68772893117625,-44.479298696278939,432.13199999999892,0.92362930616205707,1.2490730141289532,32.582299527013674,0.0033722438383847475,4.5777065679430962e-05,0.24510629099195638,0.003570611122995615,0.0036469062324613333,0.0033942201470895466,0.0034232296204048827,0.0034180209040641785,0.0032654306851327419,0.0032349126413464546,5.192093316216438e-05,6.4800477820231071e-05,0.0034637979697436094,156.44818176155738,92.296345539533206,0.0,156.69289766757723,92.282517335574695,116.0,85.0,0.0,1,12.583647381663372,3.753865960825697,nan,45.494646033438777,1,15,0.27659622568366249,14.0,1,-3.556292932944956,1.20178626507861
16,1,0,nan,monochrome,nan,nan,15,nan,0,0,nan,1,1,336,533,161,0,nan,nan,15,9849,153.0,90.0,1.0,1.0428708210548268,0.54021715897157385,1.0,0.67839922854387658,0.61962206307853818,123.53485972183206,129.63024338479042,46.872166581031863,16.325891104514135,14.212670403551895,105.2136618094946,103.95775323845783,-38.751144247345543,446.92799999999875,0.9090825179988925,1.2843976498115808,33.763424116652459,0.0033875028602778912,4.5777065679430962e-05,0.23642719397558762,0.003570611122995615,0.0036621652543544769,0.0033889120047798965,0.0034281068247184951,0.0034180209040641785,0.0032806897070258856,0.0032349126413464546,5.0100715987083313e-05,6.5731328207042014e-05,0.0034790569916367531,156.04239643582505,94.020004645937107,0.0,156.27881003147527,94.022540359427353,121.0,124.0,0.0,1,14.074917918726058,1.7886164188863551,nan,47.283262452325133,1,16,0.29767230915839504,15.0,1,-0.41408763610195365,1.7400230238526575
17,1,0,nan,monochrome,nan,nan,16,nan,0,0,nan,1,1,336,533,161,0,nan,nan,16,10032,152.0,93.0,1.0,1.0462664723540951,0.57052981003437719,1.0,0.66862170087976536,0.62939317277005313,126.12807989590067,133.80956617521784,46.872166581031863,16.442676427779567,14.317821063276353,104.04098702650919,103.58607764502608,-35.158847064646061,447.54599999999886,0.90713446062030911,1.3197375445161015,34.400717166019604,0.0033722438383847475,4.5777065679430962e-05,0.24566250507349038,0.0035858701448887587,0.0036469062324613333,0.0033926415026120861,0.0034290986010785092,0.0034180209040641785,0.0032654306851327419,0.003219653619453311,5.4050678841420386e-05,6.6874753839443014e-05,0.0034790569916367531,155.07693846528488,94.355682602992928,0.0,155.32236842105263,94.344996012759168,154.0,73.0,0.0,1,14.984709211748584,1.0093355252409915,nan,48.292597977566125,1,17,0.31028997898828287,16.0,1,-0.95644161042264386,0.32245565333181503
18,1,0,nan,monochrome,nan,nan,17,nan,0,0,nan,1,1,336,533,161,0,nan,nan,17,10153,156.0,92.0,1.0,1.049368097554702,0.57584621733085106,1.0,0.66568318908995538,0.64450275087874465,127.3054648688794,132.38202294873727,47.169905660283021,16.500234113131302,14.560219778561036,107.04911068218324,104.07960518853622,-41.787620314544128,444.9279999999988,0.91857414276666993,1.2917067212983966,34.877622636267915,0.0033875028602778912,4.5777065679430962e-05,0.24384366056848991,0.0035400930792093277,0.0037079423200339079,0.003399228213943149,0.0034352036478152185,0.0034332799259573221,0.0032806897070258856,0.003219653619453311,4.6280396490056177e-05,7.0025846363558524e-05,0.0034790569916367531,156.26299763092788,95.493690130616159,0.0,156.50398896877769,95.530877573131093,159.0,97.0,0.0,1,15.035653544261462,1.6740795064859444,nan,49.96667748405207,1,18,0.30091361485983159,17.0,1,1.1816205477250605,1.185881560371925
19,1,0,nan,monochrome,nan,nan,18,nan,0,0,nan,1,1,336,533,161,0,nan,nan,18,10007,154.0,91.0,1.0,1.0301076525991339,0.49541561827486907,1.0,0.68349156478382622,0.66415847380876436,122.11012727373934,128.99612397277679,47.75981574503821,16.667797854205087,14.560219778561036,104.78602416223505,106.07170306951322,-32.898711420252475,435.13199999999887,0.91660178612319665,1.2780193786602467,34.44715036964044,0.0033875028602778912,6.1036087572574615e-05,0.3018225776727837,0.0035553521011024714,0.0036926832981407642,0.0033989877092027838,0.0034423054231678264,0.0034332799259573221,0.0032654306851327419,0.0032349126413464546,4.9582438466700414e-05,7.3141374337850712e-05,0.0034943160135298967,156.39337557486311,93.192454553589073,0.0,156.69381432996903,93.163585490156891,152.0,94.0,0.0,1,13.176857955413665,2.3748906235580116,nan,52.34156810761008,1,19,0.25174748162537086,18.0,1,0.18982536119133897,-2.3672920829742026
20,1,0,nan,monochrome,nan,nan,19,nan,0,0,nan,1,1,336,533,161,0,nan,nan,19,10034,150.0,91.0,1.0,1.0255181651863001,0.51005842027323012,1.0,0.7086158192090396,0.6976480248043091,122.51722945670575,127.06297651164952,47.634021455258214,17.247981169292938,15.132745950421556,106.3286241746528,105.38194042447556,-44.971638097146965,425.13199999999898,0.92423893520011058,1.2525368120986968,34.588708315743133,0.0033875028602778912,6.1036087572574615e-05,0.33289920748744345,0.0035400930792093277,0.0036926832981407642,0.0034036326415725457,0.0034471505198069696,0.0034485389478504658,0.0032654306851327419,0.0032349126413464546,5.616558470820676e-05,7.583536442568804e-05,0.0035095750354230404,155.02151827423236,93.204948801621342,0.0,155.35429539565479,93.195933824995024,160.0,110.0,0.0,1,14.194662628413917,1.3399094708797166,nan,53.681477578489798,1,20,0.2644238435437874,19.0,1,-1.339518934314242,0.032348334838133042
21,1,0,nan,monochrome,nan,nan,20,nan,0,0,nan,1,1,336,533,161,0,nan,nan,20,10283,156.0,90.0,1.0,1.0271431935952828,0.53418818072376806,1.0,0.70234273615190224,0.67083903956883351,125.03361799081686,130.09611831257686,49.193495504995376,17.390737817460266,15.231546211727817,106.12713254925681,105.69911874692161,-38.671894037436374,438.88999999999896,0.92269729462963779,1.3005722130183131,35.496147088706493,0.0033875028602778912,6.1036087572574615e-05,0.35783768373221775,0.003570611122995615,0.0037537193857133389,0.0034046393010950604,0.0034519252250030628,0.0034485389478504658,0.0032806897070258856,0.0032349126413464546,5.2437489006194132e-05,7.9467711751153407e-05,0.0035095750354230404,154.86414600385172,94.51321617717862,0.0,155.2219196732471,94.519984440338419,164.0,86.0,0.0,1,15.178079151547729,1.3306514809949979,nan,55.012129059484792,1,21,0.27590423077673698,20.0,1,-0.13237572240768714,1.3240506153433955
22,1,0,nan,monochrome,nan,nan,21,nan,0,0,nan,1,1,336,533,161,0,nan,nan,21,10198,152.0,94.0,1.0,1.0375274403448518,0.59144047032156688,1.0,0.68013872215552884,0.64317194320862492,127.56348893996721,132.30646242719968,48.548944375753422,17.100382636750439,15.0,103.47828232675104,102.8606490504996,-33.918787191077989,446.37399999999883,0.91696263993166371,1.312993056839332,35.271641099592671,0.0033875028602778912,6.1036087572574615e-05,0.39136140862063673,0.003570611122995615,0.0037384603638201952,0.0034015364166822071,0.0034586822023526839,0.0034485389478504658,0.0032654306851327419,0.0032501716632395983,5.5413260763058322e-05,8.3496852170253296e-05,0.003524834057316184,153.54972405686803,95.796224746671783,0.0,153.94106687585801,95.792410276524805,131.0,119.0,0.0,1,16.983205029419601,1.8054504693217355,nan,56.817579528806526,1,22,0.29890757702568288,21.0,1,-1.2808527973890875,1.2724258361863861
23,1,0,nan,monochrome,nan,nan,22,nan,0,0,nan,1,1,336,533,161,0,nan,nan,22,10235,150.0,94.0,1.0,1.0341796555940992,0.54350389470618732,1.0,0.65608974358974359,0.57196696804693681,125.53591118441271,135.07405376311175,49.203658400570177,16.963264131084575,14.866068747318506,107.33126291998991,105.37567809183274,-30.553842788487952,474.20199999999869,0.88453893354074842,1.3973144118208438,35.488151361234486,0.0033875028602778912,7.6295109465718269e-05,0.45665315975071102,0.0036621652543544769,0.0037842374294996262,0.0034080839312703509,0.0034673328149716159,0.0034485389478504658,0.0032654306851327419,0.0032349126413464546,6.030186403417898e-05,9.0981055451450427e-05,0.0035400930792093277,150.74241007930462,96.478956587992684,0.0,151.19833903273081,96.453248656570594,122.0,89.0,0.0,1,19.472489772496363,2.821216649959148,nan,59.638796178765674,1,23,0.32650708968249631,22.0,1,-2.7427278431271986,0.66083838004578865
24,1,0,nan,monochrome,nan,nan,23,nan,0,0,nan,1,1,336,533,161,0,nan,nan,23,10605,152.0,91.0,1.0,1.035587902199288,0.56945378589275175,1.0,0.68085516178736516,0.62567784514217473,128.96703806653102,134.71822445385777,48.466483264210538,17.25131601268065,15.0,106.44676698323643,106.01391649744372,-25.395228304929731,461.51399999999876,0.90428480068215755,1.3505149916745722,36.875822071218863,0.0034027618821710348,7.6295109465718269e-05,0.4778166066217252,0.003616388188675046,0.0037689784076064825,0.0034103913931176066,0.0034772109449522737,0.0034637979697436094,0.0032654306851327419,0.0032501716632395983,6.2167144466992151e-05,9.4585926830249487e-05,0.0035553521011024714,150.64132311701661,94.768363073452292,0.0,151.11909476661953,94.774917491749179,140.0,126.0,0.0,1,18.512573433592994,1.6802009262354085,nan,61.318997105001081,1,24,0.30190600478824753,23.0,1,-0.079244266111288653,-1.6783311648214152
25,1,0,nan,monochrome,nan,nan,24,nan,0,0,nan,1,1,336,533,161,0,nan,nan,24,11028,147.0,94.0,1.0,1.0273270132792913,0.53748680331382104,1.0,0.69045830202854996,0.63236811386682357,129.6253661710598,136.75159962501354,50.596442562694072,17.888786648718355,15.620499351813308,110.79093030700157,109.30946255509603,-27.243504226629643,468.13199999999881,0.90746759925941167,1.387457083677873,38.440009146463126,0.0034027618821710348,9.1554131358861923e-05,0.53775436196125737,0.0036316472105681896,0.0038147554732859135,0.0034089854635819977,0.0034856736621747485,0.0034790569916367531,0.0032501716632395983,0.0032349126413464546,5.9873535560579446e-05,0.00010439808657539736,0.003570611122995615,150.49707442860057,94.407802820457249,0.0,151.03300689154878,94.452031193326079,129.0,111.0,0.0,1,18.39816187155013,0.33416565344686083,nan,61.653162758447941,1,25,0.29841391825481245,24.0,1,-0.086087875070745667,-0.32288629842310002
26,1,0,nan,monochrome,nan,nan,25,nan,0,0,nan,1,1,336,533,161,0,nan,nan,25,11796,144.0,91.0,1.0,1.0373038059149338,0.58612051081909888,1.0,0.69063231850117091,0.62643919948187765,136.91213249165355,145.34441853748632,52.430906915673319,18.509878120760373,16.15549442140351,113.95587981133971,110.92948014218368,-27.053226807174727,486.44399999999865,0.90180038989335265,1.4347295335028321,41.170260156737641,0.0034027618821710348,9.1554131358861923e-05,0.5038546318070759,0.0036316472105681896,0.0038300144951790571,0.0034079086306480571,0.0034901882126769789,0.0034790569916367531,0.0032959487289190292,0.0032349126413464546,5.2248980585791906e-05,0.00010487213458463655,0.003570611122995615,146.0267225777614,93.797794961107712,0.0,146.52551712444895,93.86902339776195,107.0,86.0,0.0,1,21.9945512364169,4.5450370834788796,nan,66.198199841926822,1,26,0.33225301124406992,25.0,1,-4.5074897670998268,-0.58300779556412863
