ImageNumber,ObjectNumber,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_TifNum,Metadata_Well,Metadata_Z,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Center_Z,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_YFP,Intensity_IntegratedIntensity_YFP,Intensity_LowerQuartileIntensity_YFP,Intensity_MADIntensity_YFP,Intensity_MassDisplacement_YFP,Intensity_MaxIntensityEdge_YFP,Intensity_MaxIntensity_YFP,Intensity_MeanIntensityEdge_YFP,Intensity_MeanIntensity_YFP,Intensity_MedianIntensity_YFP,Intensity_MinIntensityEdge_YFP,Intensity_MinIntensity_YFP,Intensity_StdIntensityEdge_YFP,Intensity_StdIntensity_YFP,Intensity_UpperQuartileIntensity_YFP,Location_CenterMassIntensity_X_YFP,Location_CenterMassIntensity_Y_YFP,Location_CenterMassIntensity_Z_YFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_YFP,Location_MaxIntensity_Y_YFP,Location_MaxIntensity_Z_YFP,Number_Object_Number,TrackObjects_Displacement_1500,TrackObjects_DistanceTraveled_1500,TrackObjects_FinalAge_1500,TrackObjects_IntegratedDistance_1500,TrackObjects_Label_1500,TrackObjects_Lifetime_1500,TrackObjects_Linearity_1500,TrackObjects_ParentImageNumber_1500,TrackObjects_ParentObjectNumber_1500,TrackObjects_TrajectoryX_1500,TrackObjects_TrajectoryY_1500
8,2,0,nan,monochrome,nan,nan,7,nan,0,0,nan,1,1,669,568,161,0,nan,nan,7,20946,196.0,407.0,1.0,1.3129140489872997,0.84497072615543123,1.0,0.52554195102368528,0.35580087246555148,232.8833949167234,227.26416347501865,49.477267507411923,19.481148655350001,17.720045146669349,161.14155567819489,124.54896409580455,-26.368191920775114,860.10599999999806,0.76523454625164411,2.517326618777588,74.259616994066164,0.0034332799259573221,0.00010681315325200558,0.30559238538635092,0.0037384603638201952,0.0040588998235762119,0.003360916713988769,0.0035452886944555601,0.0035400930792093277,0.0032349126413464546,0.0032349126413464546,6.1566696811324773e-05,0.00014178093252427217,0.0036469062324613333,182.04106251129772,421.7086415942735,0.0,182.33953976892963,421.64308221140072,138.0,477.0,0.0,2,22.822037740046817,8.0765916781613765,nan,66.452933418381832,1,8,0.34343160739588835,7.0,3,7.8033993150955041,-2.0828567557354063
9,1,0,nan,monochrome,nan,nan,8,nan,0,0,nan,1,1,669,568,161,0,nan,nan,8,90423,83.0,113.0,1.0,1.698847068450235,0.89740586044762527,2.0,0.50279693060498221,0.057969072944811663,570.90532368808647,604.42451968794251,80.65358020571685,25.500097768887233,20.248456731316587,316.59575545150591,251.88684596061938,-8.5472367524038884,4427.3740000000516,0.65960543160705098,13.214831766206771,304.5872891638428,0.0033417257945984602,3.0518043786287308e-05,0.10451676948422034,0.0034943160135298967,0.0035553521011024714,0.0033634084413862995,0.003368471397363976,0.0033722438383847475,0.003219653619453311,0.0031891355756670237,4.1272151328324011e-05,4.2082176731441386e-05,0.0034027618821710348,225.39236444954415,119.18392242161866,0.0,225.4878736604625,119.22636939716665,63.0,232.0,0.0,1,57.301437318716125,22.979115386325315,3.0,58.886171988323312,2,3,0.97308816966534306,8.0,1,15.944031573751175,16.547737039041877
9,2,0,nan,monochrome,nan,nan,8,nan,0,0,nan,1,1,669,568,161,0,nan,nan,8,22594,207.0,402.0,1.0,1.3071609807474345,0.83008726685380463,1.0,0.49444152661064428,0.28547316203971862,239.0315763954726,242.40668307618913,51.97114584074513,19.465658820276154,17.464249196572979,169.66868633984097,133.29201650306862,-25.74785617065789,997.28399999999772,0.72405063291139238,2.9285114817321301,80.315205624559894,0.0034180209040641785,0.00012207217514514923,0.37415202993165014,0.0037994964513927698,0.0041657132096588612,0.0033622405071551437,0.003554713889730012,0.0035553521011024714,0.003219653619453311,0.0032043945975601673,6.304544103538183e-05,0.0001539231433825451,0.0036621652543544769,187.09137529422364,417.00376312642049,0.0,187.37301938567762,416.75745773214129,126.0,452.0,0.0,2,27.993458869001635,7.0146449378822142,nan,73.467578356264042,1,9,0.38103146306597757,8.0,2,5.0334796167479965,-4.8856244792594339
10,1,0,nan,monochrome,nan,nan,9,nan,0,0,nan,1,1,669,568,161,0,nan,nan,9,18998,203.0,409.0,1.0,1.325820307513689,0.86535513799781438,1.0,0.58926799007444164,0.53406976735561162,225.96534772998825,215.82400237230334,48.507731342539614,19.18456135841009,17.4928556845359,118.42208554598508,113.24459968427145,-21.74106981366954,668.58999999999821,0.85584286872691251,1.9440604252740741,68.664652518928051,0.0034943160135298967,0.00010681315325200558,0.48741459839358237,0.0037842374294996262,0.0041199359111487865,0.0033868648523938572,0.0036143095335786951,0.003616388188675046,0.0032654306851327419,0.0032501716632395983,6.3162288227401652e-05,0.00014992433753346159,0.0037232013419270515,192.15751525213329,421.07618528728256,0.0,192.64375197389199,421.04232024423624,123.0,461.0,0.0,1,33.085317044025935,6.7926923060022073,nan,80.260270662266251,1,10,0.4122253360351642,9.0,2,5.2707325882143721,4.2848625120949464
11,1,0,nan,monochrome,nan,nan,10,nan,0,0,nan,1,1,669,568,161,0,nan,nan,10,21743,212.0,404.0,1.0,1.3594757716186248,0.86668931121410664,1.0,0.53260337056633356,0.47102453152251866,245.00531312652495,246.44877763949248,51.35172830587107,20.092780620700804,18.357559750685819,127.89467386751959,122.22048674716198,-17.355005086784708,761.62799999999777,0.83828433734939756,2.2088502321857959,78.627237463835627,0.0034790569916367531,0.00013733119703829288,0.68157648483187994,0.0035095750354230404,0.0042725261300802231,0.0033722904308180089,0.0036162092380920587,0.0036011291667819023,0.0032349126413464546,0.0032349126413464546,4.4521233758431987e-05,0.00017062645252213281,0.0037384603638201952,202.42866795535554,418.9611451020009,0.0,203.11015039323001,418.94982293151821,147.0,463.0,0.0,1,43.550525773891408,10.673520547413284,nan,90.933791209679541,1,11,0.47892565782801794,10.0,1,10.46639841933802,-2.0924973127180237
12,1,0,nan,monochrome,nan,nan,11,nan,0,0,nan,1,1,669,568,161,0,nan,nan,11,20551,221.0,400.0,1.0,1.3203813527022275,0.85969334693976163,1.0,0.59047810596483163,0.53978065728533942,233.62307957247543,226.99118925632334,51.0,20.065970666488216,18.384776310850235,122.6814107691139,119.337118044288,-17.679493803712461,691.69199999999819,0.87010457682374365,2.0279850456863642,75.059479865944013,0.003524834057316184,0.00012207217514514923,0.74114663371370704,0.0038300144951790571,0.0044403756037354469,0.0034026594726281278,0.0036523517038559686,0.0036316472105681896,0.0032349126413464546,0.0032349126413464546,6.9499646076457721e-05,0.00017656375392652589,0.0037689784076064825,205.1200704841761,414.25244263653133,0.0,205.85411902097221,414.15011434966669,153.0,448.0,0.0,1,46.654767575108608,5.5287038535928543,nan,96.462495063272399,1,12,0.48365706842339568,11.0,1,2.7439686277421913,-4.7997085818515188
13,1,0,nan,monochrome,nan,nan,12,nan,0,0,nan,1,1,669,568,161,0,nan,nan,12,20598,229.0,402.0,1.0,1.2857428134678259,0.84336086593865545,1.0,0.62684114424832627,0.5604552715429344,228.29957500873323,223.94865482962831,52.201532544552748,20.139928368965865,18.601075237738275,123.9349521303436,122.67623010922128,-17.993634110117586,679.5899999999981,0.8721868185378866,1.9865110241807997,75.899351819884032,0.0035400930792093277,0.00013733119703829288,0.69338476121350245,0.0037994964513927698,0.0044556343927979469,0.0034073945526257284,0.0036847923011886605,0.0036621652543544769,0.003219653619453311,0.003219653619453311,7.0946979179480182e-05,0.00019102170128022054,0.0038147554732859135,209.56554566554868,416.24966327697973,0.0,210.25886008350327,416.25953976114187,159.0,441.0,0.0,1,50.826690478674863,4.8837914978553743,nan,101.34628656112777,1,13,0.50151507473358059,12.0,1,4.404741062531059,2.109425411475172
14,1,0,nan,monochrome,nan,nan,13,nan,0,0,nan,1,1,669,568,161,0,nan,nan,13,19163,230.0,401.0,1.0,1.2969599018753279,0.85464588746775727,1.0,0.66621471283548883,0.55823236231887341,222.8278621539778,220.20445045457188,50.24937810560445,19.239811093571969,17.4928556845359,118.7796000569973,115.69475106358601,-19.175941651084678,656.79399999999839,0.87656382224458518,1.9919890130404383,71.593332260847092,0.0035858701448887587,0.00013733119703829288,0.77564913914418154,0.0037079423200339079,0.0044098575599491596,0.0034523206465172239,0.0037360190085501798,0.0037079423200339079,0.0033112077508121729,0.0032501716632395983,6.6057651965678677e-05,0.00019289141581227558,0.0038757915608584881,213.23465045437203,413.06006309084938,0.0,214.00407034389187,412.96195793977978,162.0,440.0,0.0,1,54.889732179501685,4.9900546853814909,nan,106.33634124650926,1,14,0.51618977610162575,13.0,1,3.7452102603886033,-3.2975818213620869
15,1,0,nan,monochrome,nan,nan,14,nan,0,0,nan,1,1,669,568,161,0,nan,nan,14,21959,239.0,400.0,1.0,1.3080707032860801,0.85965451251181935,1.0,0.64360033998651778,0.58050947405887099,240.35548243992568,235.66925976885489,55.172456896534889,20.9924299072844,19.209372712298546,121.65193484851234,122.79180786621686,-21.080093525324155,689.45599999999797,0.89990369444501361,2.0252536807674915,81.794843012467027,0.0035553521011024714,0.00016784924082458019,0.59979200366748142,0.0037384603638201952,0.0045319297350943089,0.0034095179810900529,0.0037248892487120101,0.0037079423200339079,0.0032654306851327419,0.0032349126413464546,6.9708214624992939e-05,0.0002131102216727515,0.0038910505827516317,220.02435556105289,415.04559063179909,0.0,220.62407213443234,415.05510269137937,164.0,440.0,0.0,1,61.254331080728072,6.943030941736323,nan,113.27937218824559,1,15,0.54073685170974239,14.0,1,6.6200017905404707,2.0931447515995956
16,1,0,nan,monochrome,nan,nan,15,nan,0,0,nan,1,1,669,568,161,0,nan,nan,15,19957,242.0,400.0,1.0,1.2497131665521504,0.83269180784384178,1.0,0.60198479729729726,0.58695026377461412,220.03076750212836,223.43902971504329,54.083269131959838,20.373120789217115,18.601075237738275,120.34207574558081,121.83911511293709,-13.692212122799955,653.65999999999804,0.89781136828845853,1.9530632481910288,75.38074376876466,0.003616388188675046,0.00015259021893143654,0.83960218464924419,0.0037537193857133389,0.0044708936475217342,0.0034506417812562346,0.0037771580783065922,0.0037537193857133389,0.0032959487289190292,0.0032959487289190292,7.7411820423678763e-05,0.00021046864525023695,0.0039368276484310627,229.36078788971065,410.29178396807646,0.0,230.18720248534348,410.14355865109985,163.0,451.0,0.0,1,71.304764333103535,10.75066169908267,nan,124.03003388732826,1,16,0.57489917641946653,15.0,1,9.5631303509111376,-4.911544040279523
17,1,0,nan,monochrome,nan,nan,16,nan,0,0,nan,1,1,669,568,161,0,nan,nan,16,19012,253.0,398.0,1.0,1.2575762886711732,0.8465793157886079,1.0,0.61851779556249598,0.56553096789402335,217.38322055992475,217.27862297059966,52.839379254491625,19.8645852715707,18.027756377319946,114.39635176165667,115.70495545976051,-16.053490583286397,649.96599999999842,0.90298985964995604,1.9614251921884716,72.833860550075769,0.0036621652543544769,0.00016784924082458019,0.91626288776775844,0.0036926832981407642,0.0046234838664531708,0.0034838813360363614,0.0038309415395579513,0.0038147554732859135,0.0032959487289190292,0.0032959487289190292,7.0785966288893824e-05,0.00021882037490760084,0.0039978637360036373,239.5994778565632,407.30181182706878,0.0,240.49616031979801,407.11340206185565,179.0,433.0,0.0,1,81.949670435721686,10.745066802393623,nan,134.77510068972188,1,17,0.60804755489951767,16.0,1,10.308957834454532,-3.0301565892441999
18,1,0,nan,monochrome,nan,nan,17,nan,0,0,nan,1,1,669,568,161,0,nan,nan,17,19187,267.0,402.0,1.0,1.2792463690479214,0.85709769085438481,1.0,0.61190840668452606,0.53927966659381921,221.80701600972722,233.13729860320507,53.712196007983138,20.360470802745922,18.601075237738275,113.66831822529333,114.26475099100934,-11.942369232633069,668.6539999999984,0.88319639117125825,2.038483252748847,74.076021373271942,0.0036774242762476206,0.00018310826271772385,0.69712909659348898,0.0036926832981407642,0.0046387426555156708,0.0034845867568356358,0.0038607401560052088,0.0038452735170722008,0.0033112077508121729,0.0032959487289190292,7.4708824585043804e-05,0.00022659085309935292,0.0040436410345137119,249.38453566468837,408.23513425606552,0.0,250.06994319070205,408.10783342888413,190.0,425.0,0.0,1,91.280590496102946,9.6252902399328057,nan,144.40039092965469,1,18,0.63213534193664822,17.0,1,9.57378287090404,0.99443136702848278
19,1,0,nan,monochrome,nan,nan,18,nan,0,0,nan,1,1,669,568,161,0,nan,nan,18,20152,276.0,401.0,1.0,1.2299835642937227,0.84198669232489054,1.0,0.69058634042699019,0.62660059633023613,220.66921260730331,212.15088969881791,56.515484603779164,21.561011929209684,19.697715603592208,115.43286745102888,119.05066388698394,-13.872242374145939,635.72399999999834,0.93276863616376215,1.9250629430171102,78.113573929760605,0.0036926832981407642,0.00018310826271772385,0.55244900070920522,0.0037384603638201952,0.0045471885241568089,0.0034748428574316067,0.0038762194288289305,0.0038605325389653444,0.0032806897070258856,0.0032806897070258856,7.4174393415768724e-05,0.00023701472419533382,0.0040588998235762119,258.55685678504966,407.89852679565041,0.0,259.10331480746328,407.81738785232233,239.0,421.0,0.0,1,100.27833556558758,9.0380396878665952,nan,153.43843061752128,1,19,0.65354119670027899,18.0,1,9.0333716167612295,-0.29044557656180814
20,1,0,nan,monochrome,nan,nan,19,nan,0,0,nan,1,1,669,568,161,0,nan,nan,19,20991,286.0,393.0,1.0,1.2844330163621738,0.85605753986354527,1.0,0.61783664459161147,0.50379967161093198,232.30108612461316,230.6534196581529,55.97320787662612,20.923805190663071,19.0,121.41439378138425,120.07190989759094,-17.36629002662044,723.58999999999821,0.87835802159176501,2.1952239256352186,81.75117224897258,0.0037079423200339079,0.00018310826271772385,0.4641219071831264,0.0037689784076064825,0.0046387426555156708,0.003484482421643204,0.0038945820708385774,0.0038757915608584881,0.0033112077508121729,0.0033112077508121729,7.1978858824490143e-05,0.00024773927240042136,0.0040894178673624992,264.57990159990692,404.82988871568602,0.0,265.04054118431708,404.77314086989662,249.0,384.0,0.0,1,106.56726206055531,6.6721883022001496,nan,160.11061891972142,1,20,0.66558522338850956,19.0,1,5.9372263768538005,-3.0442469824257046
21,1,0,nan,monochrome,nan,nan,20,nan,0,0,nan,1,1,669,568,161,0,nan,nan,20,18923,286.0,397.0,1.0,1.2297728055453712,0.83683118788261246,1.0,0.62187387032107533,0.59938556502823825,213.10671547199391,206.0218435020908,54.561891462814962,20.650989161674477,18.788294228055936,116.66067925742659,116.66761876381688,-17.684586922588835,629.86399999999821,0.90627394636015324,1.9097886623349041,75.164447753690183,0.0037689784076064825,0.0001983672846108675,0.3869740217895094,0.0039368276484310627,0.0047760740853846073,0.0035366456709905632,0.0039721211094271621,0.00396734569221735,0.0032959487289190292,0.0032959487289190292,0.00010294959043064979,0.00025922813314019447,0.0041657132096588612,276.2968152082679,400.83173073564791,0.0,276.67225070020612,400.73793795909739,246.0,392.0,0.0,1,118.68002015126829,12.311763837620759,nan,172.42238275734218,1,21,0.68830982528696438,20.0,1,11.631709515889042,-4.035202910799228
22,1,0,nan,monochrome,nan,nan,21,nan,0,0,nan,1,1,669,568,161,0,nan,nan,21,19791,316.0,382.0,1.0,1.2273910809316817,0.84249389278329156,1.0,0.64524647887323938,0.65379619192135885,218.52661156646772,218.50858106719744,57.9396237474839,21.576504630773854,19.416487838947599,120.67081007572681,117.72157372631706,-17.723829162017037,616.76199999999812,0.92852283656665646,1.8707866021431983,79.017335592536256,0.0037689784076064825,0.00021362653933465481,0.72931347984439943,0.0037232013419270515,0.0047760740853846073,0.0035099185781298278,0.0039925893382111192,0.0039826049469411373,0.0032959487289190292,0.0032959487289190292,8.1281656698190655e-05,0.000280581604052289,0.0042114900425076485,285.68484699059263,392.58543634048084,0.0,286.40442625435804,392.4666767722702,259.0,416.0,0.0,1,129.79498451476215,12.77219646879683,nan,185.19457922613901,1,22,0.7008573634127323,21.0,1,9.7321755541519224,-8.2712611868271892
